,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Y,X
790,790,Paris35,48.83279676750156,2.417746713862861,Le Châlet des Îles Daumesnil,48.83067240004375,2.413466075091736,French Restaurant,5485502.572052008,-422688.7880930626
797,797,Paris36,48.8252405278874,2.293881736174377,Le Petit Vanves,48.82351920898011,2.288763963929753,French Restaurant,5486250.9814950125,-431942.8555521548
847,847,Paris38,48.82762162697165,2.315147568216704,Le 14 Juillet,48.82844992317749,2.3161367919767293,French Restaurant,5486457.593294007,-429848.29892961925
848,848,Paris38,48.82762162697165,2.315147568216704,La Régalade,48.825025890093976,2.3202435855968546,French Restaurant,5486027.446912775,-429612.19392922916
879,879,Paris39,48.82881073720814,2.325781529230171,Le Verre Siffleur,48.82782128890614,2.3287001200572957,French Restaurant,5486232.374455323,-428941.29520725063
883,883,Paris39,48.82881073720814,2.325781529230171,Le Petit Baigneur,48.831711546148654,2.324259043678662,French Restaurant,5486718.267776576,-429193.12713764666
884,884,Paris39,48.82881073720814,2.325781529230171,Les Petits Plats,48.828651502329315,2.3221375297697557,French Restaurant,5486405.587588539,-429405.66901472444
885,885,Paris39,48.82881073720814,2.325781529230171,Le Severo,48.83207405757103,2.3247035590567653,French Restaurant,5486752.918081352,-429153.8219604249
886,886,Paris39,48.82881073720814,2.325781529230171,Au Moulin Vert,48.8297726578409,2.3230241606672317,French Restaurant,5486518.794507757,-429319.79876178806
887,887,Paris39,48.82881073720814,2.325781529230171,Aux Plumes,48.83227413618558,2.3277792334556584,French Restaurant,5486737.00300018,-428925.154751729
890,890,Paris39,48.82881073720814,2.325781529230171,Kigawa,48.83318493463932,2.324493561132785,French Restaurant,5486878.566507805,-429148.3438700163
891,891,Paris39,48.82881073720814,2.325781529230171,Félicie,48.832449644432145,2.3246893286705017,French Restaurant,5486794.696842088,-429147.81855460757
919,919,Paris40,48.82999888769693,2.3364161862342425,La Vie d'Ange,48.83267917298871,2.337651172084111,French Restaurant,5486659.716439246,-428195.65835835657
936,936,Paris41,48.83118607828013,2.3470515387254434,L'Île Aux Singes,48.83067809513146,2.348575741052628,French Restaurant,5486302.997774311,-427434.2328504912
950,950,Paris41,48.83118607828013,2.3470515387254434,Le Café du Commerce,48.828381299972534,2.350044250488281,French Restaurant,5486030.438121994,-427369.8258164688
952,952,Paris41,48.83118607828013,2.3470515387254434,Tandem,48.82801,2.351645,French Restaurant,5485969.53120508,-427259.70464234496
958,958,Paris41,48.83118607828013,2.3470515387254434,Le Temps des Cerises,48.82775755139037,2.350459846024939,French Restaurant,5485956.210955941,-427351.1048008003
995,995,Paris42,48.83237230880003,2.3576875862000612,Virgule,48.83359656876132,2.354501255181331,French Restaurant,5486553.064859915,-426946.2937087584
1020,1020,Paris43,48.83355757909898,2.3683243281541606,Le Comptoir,48.83713865875399,2.3724527657032013,French Restaurant,5486723.85138041,-425567.3826717237
1027,1027,Paris43,48.83355757909898,2.3683243281541606,Les Escapades,48.82956312531978,2.3713302146841064,French Restaurant,5485898.555787724,-425791.0087004396
1032,1032,Paris43,48.83355757909898,2.3683243281541606,Le Café Gourmand,48.83599369815825,2.3718606932512367,French Restaurant,5486604.326914211,-425632.06881776743
1033,1033,Paris43,48.83355757909898,2.3683243281541606,Café Bibliothèque,48.833034340302504,2.37470597743713,French Restaurant,5486241.428586904,-425479.2910186618
1035,1035,Paris43,48.83355757909898,2.3683243281541606,La Halte des Taxis,48.83304107881198,2.361862191148252,French Restaurant,5486400.64072757,-426418.40177599876
1067,1067,Paris44,48.83474188901949,2.3789617640835794,Bistrot du Métro,48.83871080660011,2.3811418276081726,French Restaurant,5486790.870054728,-424902.6692466823
1081,1081,Paris44,48.83474188901949,2.3789617640835794,Café Bibliothèque,48.833034340302504,2.37470597743713,French Restaurant,5486241.428586904,-425479.2910186618
1095,1095,Paris45,48.83592523840411,2.3895998934839264,L'Auberge Aveyronnaise,48.83477241179588,2.386037231962512,French Restaurant,5486294.289257006,-424618.22007066756
1108,1108,Paris45,48.83592523840411,2.3895998934839264,Cafe Cartouche,48.8359372204998,2.3858058268350533,French Restaurant,5486426.166928455,-424613.4031283002
1171,1171,Paris46,48.83710762709555,2.4002387158505925,Le Swann,48.83611789631035,2.4057134985923767,French Restaurant,5486201.113084177,-423154.2972977917
1173,1173,Paris46,48.83710762709555,2.4002387158505925,Les Zygomates,48.835871000000004,2.398323,French Restaurant,5486264.696193855,-423699.3272841829
1175,1175,Paris46,48.83710762709555,2.4002387158505925,Au Tramway,48.837332549011705,2.40202417313892,French Restaurant,5486381.048649895,-423401.4384070664
1183,1183,Paris46,48.83710762709555,2.4002387158505925,Le Va et Vient,48.83947925793036,2.395764448846734,French Restaurant,5486695.88044919,-423819.1324476411
1188,1188,Paris46,48.83710762709555,2.4002387158505925,Aïre Ona,48.839682477405354,2.3979206284344308,French Restaurant,5486691.851150444,-423657.6851390094
1204,1204,Paris47,48.83828905493662,2.410878230678722,Le Swann,48.83611789631035,2.4057134985923767,French Restaurant,5486201.113084177,-423154.2972977917
1215,1215,Paris48,48.839469521770226,2.4215184374632512,Le Chalet du lac de Saint Mandé,48.84270247243922,2.4221483211451647,French Restaurant,5486728.488794665,-421829.9685171518
1225,1225,Paris49,48.83072422231899,2.2870020574633587,L'Atelier du Parc,48.8316701940088,2.2907521965682656,French Restaurant,5487129.135867464,-431644.1598822122
1229,1229,Paris49,48.83072422231899,2.2870020574633587,Le Coin d'Alexandre,48.83216837249263,2.293333822792532,French Restaurant,5487152.267099901,-431446.0080762687
1231,1231,Paris49,48.83072422231899,2.2870020574633587,Les Quartauts,48.82754,2.28448,French Restaurant,5486749.55132267,-432180.5313361159
1234,1234,Paris49,48.83072422231899,2.2870020574633587,La Manufacture,48.82824758125202,2.2819747591147403,French Restaurant,5486859.049952335,-432350.42966754
1236,1236,Paris49,48.83072422231899,2.2870020574633587,"Le Un, Bistrot Gourmand",48.83169321677651,2.2923344957307936,French Restaurant,5487112.041874334,-431528.0192229642
1245,1245,Paris49,48.83072422231899,2.2870020574633587,Le Michelet,48.828117028934784,2.2815245389938354,French Restaurant,5486850.183397191,-432385.81163987645
1246,1246,Paris49,48.83072422231899,2.2870020574633587,L'Insoumise,48.834931878153775,2.28917201373213,French Restaurant,5487510.034446985,-431698.36394820584
1247,1247,Paris49,48.83072422231899,2.2870020574633587,Le Versailles,48.830104594149276,2.2844436135595214,French Restaurant,5487034.068910276,-432134.93981364206
1251,1251,Paris49,48.83072422231899,2.2870020574633587,Le Verre Galant,48.833870000000005,2.29,French Restaurant,5487382.1354419775,-431657.79229941696
1264,1264,Paris50,48.831915984714676,2.2976354972987325,Le Coin d'Alexandre,48.83216837249263,2.293333822792532,French Restaurant,5487152.267099901,-431446.0080762687
1266,1266,Paris50,48.831915984714676,2.2976354972987325,Restaurant du Marché,48.830369467409795,2.2959411643379304,French Restaurant,5486920.64974395,-431289.1603447476
1271,1271,Paris50,48.831915984714676,2.2976354972987325,Les Tontons,48.831978555981294,2.3028695211607317,French Restaurant,5487012.920162376,-430752.2679854486
1272,1272,Paris50,48.831915984714676,2.2976354972987325,Le Mûrier,48.83502592615721,2.29604993881468,French Restaurant,5487435.071710917,-431193.67218048905
1274,1274,Paris50,48.831915984714676,2.2976354972987325,Arthur & Juliette,48.832921,2.300366,French Restaurant,5487148.36578325,-430917.63115407014
1275,1275,Paris50,48.831915984714676,2.2976354972987325,"Le Un, Bistrot Gourmand",48.83169321677651,2.2923344957307936,French Restaurant,5487112.041874334,-431528.0192229642
1279,1279,Paris50,48.831915984714676,2.2976354972987325,La Bonne Chaise,48.83339817647062,2.2940247993718765,French Restaurant,5487279.909055272,-431372.35787369637
1284,1284,Paris50,48.831915984714676,2.2976354972987325,La Cantine des Tontons,48.833358031641644,2.298348695039749,French Restaurant,5487221.802269048,-431056.9321694755
1293,1293,Paris50,48.831915984714676,2.2976354972987325,Au Bon Coin,48.831200060736606,2.3026214124345405,French Restaurant,5486929.7673025215,-430785.03768633364
1295,1295,Paris51,48.833106787565654,2.3082696346777642,Le Petit Pan,48.83320566844903,2.3057797551155095,French Restaurant,5487112.748948396,-430516.4034080296
1297,1297,Paris51,48.833106787565654,2.3082696346777642,Le Grand Pan,48.83312504938174,2.305950273699076,French Restaurant,5487101.704630745,-430505.4485981604
1303,1303,Paris51,48.833106787565654,2.3082696346777642,Les Tontons,48.831978555981294,2.3028695211607317,French Restaurant,5487012.920162376,-430752.2679854486
1320,1320,Paris51,48.833106787565654,2.3082696346777642,Au Bon Coin,48.831200060736606,2.3026214124345405,French Restaurant,5486929.7673025215,-430785.03768633364
1326,1326,Paris52,48.8342966307137,2.3189044690973577,Papy aux Fourneaux,48.835578000000005,2.318121,French Restaurant,5487222.561365226,-429569.433263988
1327,1327,Paris52,48.8342966307137,2.3189044690973577,La Cantine du Troquet,48.83422598754082,2.3160896614570023,French Restaurant,5487097.970607094,-429743.34317307826
1334,1334,Paris52,48.8342966307137,2.3189044690973577,L'Entrepôt,48.834013354592,2.316801377220563,French Restaurant,5487065.600070755,-429695.2904966568
1344,1344,Paris52,48.8342966307137,2.3189044690973577,La Maison Courtine,48.833287304887236,2.3246292580341534,French Restaurant,5486888.225566261,-429136.50099847384
1346,1346,Paris52,48.8342966307137,2.3189044690973577,Le Cantine du Troquet,48.83595594555153,2.3240943354254258,French Restaurant,5487190.445209702,-429125.56361152127
1348,1348,Paris52,48.8342966307137,2.3189044690973577,Kigawa,48.83318493463932,2.324493561132785,French Restaurant,5486878.566507805,-429148.3438700163
1350,1350,Paris52,48.8342966307137,2.3189044690973577,Cobéa,48.836292271371576,2.3223884958616217,French Restaurant,5487248.821967122,-429243.987519859
1353,1353,Paris52,48.8342966307137,2.3189044690973577,L'Assiette,48.8333690542809,2.323987482926928,French Restaurant,5486905.22711536,-429181.89773478685
1358,1358,Paris52,48.8342966307137,2.3189044690973577,Le Petit Baigneur,48.831711546148654,2.324259043678662,French Restaurant,5486718.267776576,-429193.12713764666
1361,1361,Paris52,48.8342966307137,2.3189044690973577,Le Severo,48.83207405757103,2.3247035590567653,French Restaurant,5486752.918081352,-429153.8219604249
1367,1367,Paris52,48.8342966307137,2.3189044690973577,Le Laurier,48.83256170166046,2.320596147339548,French Restaurant,5486857.797735755,-429445.03650362394
1369,1369,Paris52,48.8342966307137,2.3189044690973577,C'est mon plaisir,48.83154822939783,2.3193588138167835,French Restaurant,5486760.865034977,-429554.53363689955
1373,1373,Paris52,48.8342966307137,2.3189044690973577,Félicie,48.832449644432145,2.3246893286705017,French Restaurant,5486794.696842088,-429147.81855460757
1377,1377,Paris52,48.8342966307137,2.3189044690973577,Les Petites Assiettes,48.8338885262212,2.3245031233649853,French Restaurant,5486956.382641082,-429134.4485046369
1381,1381,Paris52,48.8342966307137,2.3189044690973577,Les Tontons,48.83515781450382,2.320245959281733,French Restaurant,5487149.697219293,-429421.9363893212
1386,1386,Paris52,48.8342966307137,2.3189044690973577,Les Frangines,48.83476537335208,2.3196644122642054,French Restaurant,5487113.431130857,-429471.8238746098
1394,1394,Paris52,48.8342966307137,2.3189044690973577,Ernest,48.83767296734286,2.3190973377262885,French Restaurant,5487442.518360178,-429458.73100985703
1400,1400,Paris52,48.8342966307137,2.3189044690973577,Millésimes 62,48.837022144019315,2.317881786871669,French Restaurant,5487385.486911388,-429559.82384726976
1418,1418,Paris53,48.83548551400078,2.3295400000541777,À Mi-Chemin,48.833121886427186,2.3284806311130524,French Restaurant,5486822.2237497885,-428857.9690367931
1419,1419,Paris53,48.83548551400078,2.3295400000541777,Le Cornichon,48.83425706455213,2.3262532867474075,French Restaurant,5486975.535933087,-428999.557540818
1420,1420,Paris53,48.83548551400078,2.3295400000541777,Au Bistrot d'à Côté,48.834192,2.3281669999999997,French Restaurant,5486944.639088041,-428860.83909708215
1429,1429,Paris53,48.83548551400078,2.3295400000541777,Chez Papa,48.836016151211794,2.3275888950914503,Southwestern French Restaurant,5487153.850473524,-428868.9076520043
1430,1430,Paris53,48.83548551400078,2.3295400000541777,Le Cantine du Troquet,48.83595594555153,2.3240943354254258,French Restaurant,5487190.445209702,-429125.56361152127
1431,1431,Paris53,48.83548551400078,2.3295400000541777,La Maison Courtine,48.833287304887236,2.3246292580341534,French Restaurant,5486888.225566261,-429136.50099847384
1432,1432,Paris53,48.83548551400078,2.3295400000541777,Aux Plumes,48.83227413618558,2.3277792334556584,French Restaurant,5486737.00300018,-428925.154751729
1436,1436,Paris53,48.83548551400078,2.3295400000541777,Kigawa,48.83318493463932,2.324493561132785,French Restaurant,5486878.566507805,-429148.3438700163
1439,1439,Paris53,48.83548551400078,2.3295400000541777,Le Bouquet,48.83409806104999,2.3289788514375687,French Restaurant,5486924.184955155,-428803.23436481995
1440,1440,Paris53,48.83548551400078,2.3295400000541777,Le Duc,48.838685,2.331187,French Restaurant,5487404.937908532,-428555.7780531676
1447,1447,Paris53,48.83548551400078,2.3295400000541777,L'Assiette,48.8333690542809,2.323987482926928,French Restaurant,5486905.22711536,-429181.89773478685
1449,1449,Paris53,48.83548551400078,2.3295400000541777,Maison Péret,48.833569480456994,2.330890580851701,French Restaurant,5486841.975509987,-428673.3489762255
1452,1452,Paris53,48.83548551400078,2.3295400000541777,Félicie,48.832449644432145,2.3246893286705017,French Restaurant,5486794.696842088,-429147.81855460757
1454,1454,Paris53,48.83548551400078,2.3295400000541777,Les Petites Assiettes,48.8338885262212,2.3245031233649853,French Restaurant,5486956.382641082,-429134.4485046369
1468,1468,Paris53,48.83548551400078,2.3295400000541777,Contre Allée,48.835535608510476,2.333578151295068,French Restaurant,5487026.502111474,-428439.97068295174
1502,1502,Paris54,48.836673437268885,2.3401762270446853,La Closerie des Lilas,48.83997321472334,2.335926129212044,French Restaurant,5487488.995577409,-428185.1237236161
1504,1504,Paris54,48.836673437268885,2.3401762270446853,L'Ourcine,48.83578444104796,2.3465760831483085,French Restaurant,5486893.3321764,-427484.86862200673
1512,1512,Paris54,48.836673437268885,2.3401762270446853,Bal Bullier,48.839544941600934,2.336738027226538,French Restaurant,5487431.514267462,-428133.7863860538
1515,1515,Paris54,48.836673437268885,2.3401762270446853,Le Cristal,48.839467574330996,2.3375865602710566,French Restaurant,5487412.449295074,-428073.1943119066
1516,1516,Paris54,48.836673437268885,2.3401762270446853,Contre Allée,48.835535608510476,2.333578151295068,French Restaurant,5487026.502111474,-428439.97068295174
1519,1519,Paris54,48.836673437268885,2.3401762270446853,La Vie d'Ange,48.83267917298871,2.337651172084111,French Restaurant,5486659.716439246,-428195.65835835657
1530,1530,Paris55,48.83786040036021,2.3508131495650963,Au Bon Coin,48.838155340261906,2.3516649893427046,French Restaurant,5487093.069368242,-427068.3825506285
1538,1538,Paris55,48.83786040036021,2.3508131495650963,Les Frangins,48.83574295043945,2.352196455001831,French Restaurant,5486819.2872298695,-427074.6683296914
1539,1539,Paris55,48.83786040036021,2.3508131495650963,Cave La Bourgogne,48.83923698942493,2.3497564459488802,French Restaurant,5487236.461943437,-427187.68683449377
1546,1546,Paris55,48.83786040036021,2.3508131495650963,Marty,48.83732043594162,2.3515104506624787,French Restaurant,5487002.497703691,-427095.30797386344
1552,1552,Paris55,48.83786040036021,2.3508131495650963,L'Ourcine,48.83578444104796,2.3465760831483085,French Restaurant,5486893.3321764,-427484.86862200673
1559,1559,Paris55,48.83786040036021,2.3508131495650963,Desvouges,48.83911487831038,2.356208731427311,French Restaurant,5487143.231862173,-426718.19563857594
1565,1565,Paris55,48.83786040036021,2.3508131495650963,Lilane,48.84218097406017,2.3516297926914502,French Restaurant,5487539.415871441,-426995.61228101165
1568,1568,Paris55,48.83786040036021,2.3508131495650963,Jolis Mômes,48.83558805259437,2.348542717749561,French Restaurant,5486847.273922594,-427344.73944697145
1569,1569,Paris55,48.83786040036021,2.3508131495650963,L'Agrume,48.83877059,2.35622424,French Restaurant,5487104.904047702,-426723.5028729588
1579,1579,Paris55,48.83786040036021,2.3508131495650963,La Traversée de Paris,48.83975049335081,2.35654312943256,French Restaurant,5487209.508329201,-426681.85382651945
1585,1585,Paris55,48.83786040036021,2.3508131495650963,Chefs du Quartier,48.837247,2.35608,French Restaurant,5486937.9195412,-426762.553826377
1591,1591,Paris56,48.83904640311699,2.3614507671114056,Desvouges,48.83911487831038,2.356208731427311,French Restaurant,5487143.231862173,-426718.19563857594
1595,1595,Paris56,48.83904640311699,2.3614507671114056,Au Soleil d'Austerlitz,48.841822290563115,2.36312656622312,French Restaurant,5487357.720131105,-426161.7517248569
1598,1598,Paris56,48.83904640311699,2.3614507671114056,L'Agrume,48.83877059,2.35622424,French Restaurant,5487104.904047702,-426723.5028729588
1620,1620,Paris57,48.840231445381576,2.3720890791793843,Le Comptoir,48.83713865875399,2.3724527657032013,French Restaurant,5486723.85138041,-425567.3826717237
1644,1644,Paris57,48.840231445381576,2.3720890791793843,L'Entrepôt,48.842043346800025,2.3759758472442627,French Restaurant,5487223.696892789,-425218.1545325839
1651,1651,Paris58,48.84141552699646,2.3827280852645654,Anco,48.83931715730643,2.3806200921535488,French Restaurant,5486864.465947021,-424929.49676573765
1662,1662,Paris58,48.84141552699646,2.3827280852645654,Terrasse Bercy,48.8390911910341,2.380963414907455,French Restaurant,5486835.204189323,-424908.61250794784
1672,1672,Paris58,48.84141552699646,2.3827280852645654,Bercy Café,48.83985029244036,2.3798905313014984,French Restaurant,5486932.513552516,-424972.88610386534
1675,1675,Paris58,48.84141552699646,2.3827280852645654,Bistrot du Métro,48.83871080660011,2.3811418276081726,French Restaurant,5486790.870054728,-424902.6692466823
1683,1683,Paris58,48.84141552699646,2.3827280852645654,Bouchon & Bistro,48.839883,2.381478,French Restaurant,5486916.570947397,-424856.20300944033
1685,1685,Paris58,48.84141552699646,2.3827280852645654,L'Entrepôt,48.842043346800025,2.3759758472442627,French Restaurant,5487223.696892789,-425218.1545325839
1701,1701,Paris59,48.84259864780422,2.3933677848622597,Estaminet Jenlain,48.84111241772909,2.394108975912187,French Restaurant,5486897.1672858335,-423909.71815852495
1716,1716,Paris59,48.84259864780422,2.3933677848622597,Au Trou Gascon,48.839303,2.394266,French Restaurant,5486694.803160927,-423931.9851327954
1727,1727,Paris59,48.84259864780422,2.3933677848622597,Le Va et Vient,48.83947925793036,2.395764448846734,French Restaurant,5486695.88044919,-423819.1324476411
1731,1731,Paris59,48.84259864780422,2.3933677848622597,Le Carpe Diem,48.846541613912535,2.3942656788024705,French Restaurant,5487496.633846316,-423796.9935045113
1734,1734,Paris60,48.84378080764753,2.4040081774675555,Le Picotin,48.843428,2.402272,French Restaurant,5487053.201618251,-423269.7021303994
1763,1763,Paris61,48.8449620063692,2.4146492625753067,La Banquette,48.84668336661585,2.4203513621593435,French Restaurant,5487191.536209068,-421887.25764466217
1771,1771,Paris61,48.8449620063692,2.4146492625753067,Royal Comptoir,48.84376253021579,2.4174517113120952,French Restaurant,5486903.614883183,-422153.62771321856
1775,1775,Paris61,48.8449620063692,2.4146492625753067,Paris' Café,48.846522837803136,2.418387617784429,French Restaurant,5487197.8803479085,-422033.814081179
1781,1781,Paris61,48.8449620063692,2.4146492625753067,Bougnat Bar,48.84659,2.415972,French Restaurant,5487235.003259123,-422209.1679660294
1792,1792,Paris61,48.8449620063692,2.4146492625753067,La Prévoyance,48.846644,2.420413,French Restaurant,5487186.418270209,-421883.4840902067
1794,1794,Paris62,48.84614224381211,2.4252910396801535,La Cantine,48.84685542773993,2.427938226109747,French Restaurant,5487117.421149687,-421329.3851074468
1798,1798,Paris62,48.84614224381211,2.4252910396801535,La Banquette,48.84668336661585,2.4203513621593435,French Restaurant,5487191.536209068,-421887.25764466217
1800,1800,Paris62,48.84614224381211,2.4252910396801535,MIM,48.849847114023724,2.4265548996299917,French Restaurant,5487465.802239537,-421374.8602619602
1802,1802,Paris62,48.84614224381211,2.4252910396801535,Le Chalet du lac de Saint Mandé,48.84270247243922,2.4221483211451647,French Restaurant,5486728.488794665,-421829.9685171518
1804,1804,Paris62,48.84614224381211,2.4252910396801535,Le Cerf,48.84565867585932,2.42823934520473,French Restaurant,5486981.156715508,-421329.631761751
1807,1807,Paris62,48.84614224381211,2.4252910396801535,La Prévoyance,48.846644,2.420413,French Restaurant,5487186.418270209,-421883.4840902067
1812,1812,Paris63,48.83620737946226,2.2801208086886198,L'Os à Moëlle,48.83807635450557,2.2817248072408947,French Restaurant,5487950.8281172495,-432183.72941300913
1813,1813,Paris63,48.83620737946226,2.2801208086886198,Le Beurre Noisette,48.83567472729005,2.284930266428019,French Restaurant,5487644.994366282,-431994.548147968
1815,1815,Paris63,48.83620737946226,2.2801208086886198,La Table d'Hubert,48.83708578110954,2.279297329544278,French Restaurant,5487871.271605994,-432379.864799093
1816,1816,Paris63,48.83620737946226,2.2801208086886198,Le Buron,48.83823286593301,2.2813970111264377,French Restaurant,5487972.236554388,-432204.7507384614
1822,1822,Paris63,48.83620737946226,2.2801208086886198,Le Bistrot d'André,48.83727162149304,2.2774062049641737,French Restaurant,5487915.358329821,-432514.64016700664
1830,1830,Paris63,48.83620737946226,2.2801208086886198,Cave de l'Os à Moelle,48.83811093448042,2.2818047597455027,French Restaurant,5487953.664963221,-432177.2327471032
1842,1842,Paris63,48.83620737946226,2.2801208086886198,Aux 3 Presidents,48.836797999999995,2.2738259999999997,French Restaurant,5487907.402295242,-432785.3342680874
1849,1849,Paris64,48.837399875207616,2.2907551207925696,La Petite Auberge,48.835541109963096,2.289507590517878,French Restaurant,5487573.348700698,-431662.36712608323
1850,1850,Paris64,48.837399875207616,2.2907551207925696,Le Beurre Noisette,48.83567472729005,2.284930266428019,French Restaurant,5487644.994366282,-431994.548147968
1856,1856,Paris64,48.837399875207616,2.2907551207925696,Le Mûrier,48.83502592615721,2.29604993881468,French Restaurant,5487435.071710917,-431193.67218048905
1859,1859,Paris64,48.837399875207616,2.2907551207925696,L'Insoumise,48.834931878153775,2.28917201373213,French Restaurant,5487510.034446985,-431698.36394820584
1860,1860,Paris64,48.837399875207616,2.2907551207925696,Axuria,48.84070914060227,2.286971294589708,French Restaurant,5488177.275081432,-431750.5926251294
1861,1861,Paris64,48.837399875207616,2.2907551207925696,Les As Os,48.835859861131155,2.2884345799684525,French Restaurant,5487621.978697127,-431734.8300936554
1865,1865,Paris64,48.837399875207616,2.2907551207925696,Les Trois Garçons,48.841354056997346,2.2912989131832022,French Restaurant,5488194.973761386,-431422.0600952506
1869,1869,Paris64,48.837399875207616,2.2907551207925696,Le Gastroquet,48.83611386063625,2.292945213723569,French Restaurant,5487594.1111147385,-431400.2366257432
1884,1884,Paris64,48.837399875207616,2.2907551207925696,Le Verre Galant,48.833870000000005,2.29,French Restaurant,5487382.1354419775,-431657.79229941696
1886,1886,Paris64,48.837399875207616,2.2907551207925696,Le Murmure,48.84113764358547,2.2876614009532794,French Restaurant,5488216.167528752,-431692.07571080746
1888,1888,Paris64,48.837399875207616,2.2907551207925696,La Petite Rotonde,48.84112545658636,2.287971946574713,French Restaurant,5488210.961297442,-431669.600434541
1894,1894,Paris64,48.837399875207616,2.2907551207925696,Le Granite,48.839984115687905,2.2866899750033647,French Restaurant,5488100.462407195,-431784.8016560088
1905,1905,Paris64,48.837399875207616,2.2907551207925696,Bistro Mon Rêve,48.84019,2.285731,French Restaurant,5488135.1770587005,-431851.0417303684
1907,1907,Paris65,48.83859141129528,2.301390130987237,Je thé...me,48.838865920073005,2.3003746689898743,French Restaurant,5487806.746687801,-430805.2764892223
1908,1908,Paris65,48.83859141129528,2.301390130987237,Le Bélisaire,48.837410030305655,2.3010031956627537,French Restaurant,5487637.6883608615,-430786.68075940374
1915,1915,Paris65,48.83859141129528,2.301390130987237,Deuz,48.83686774131439,2.3031251872135097,French Restaurant,5487551.300595658,-430641.71372933756
1918,1918,Paris65,48.83859141129528,2.301390130987237,Les Timbrés,48.83809823559279,2.3013033097286963,French Restaurant,5487710.1944132615,-430751.80442592665
1927,1927,Paris65,48.83859141129528,2.301390130987237,Wallace,48.84203430420329,2.3031528570066984,French Restaurant,5488123.230801344,-430542.6139387927
1928,1928,Paris65,48.83859141129528,2.301390130987237,Les Artisans,48.8427629950842,2.303224233860309,French Restaurant,5488203.058701016,-430523.703324519
1940,1940,Paris65,48.83859141129528,2.301390130987237,L'Inattendu,48.8404854884311,2.2993221467475258,French Restaurant,5487999.195121086,-430851.79225436866
1942,1942,Paris65,48.83859141129528,2.301390130987237,Le Cap,48.84093653780646,2.3000722686525363,French Restaurant,5488039.84926958,-430788.47113622015
1950,1950,Paris65,48.83859141129528,2.301390130987237,Le Diplomate,48.835613375839245,2.302286200888294,French Restaurant,5487422.767061162,-430726.6288503432
1960,1960,Paris65,48.83859141129528,2.301390130987237,Chez Cézigue,48.83506110469136,2.3003137508055302,French Restaurant,5487386.06275878,-430881.23456672346
1964,1964,Paris66,48.83978198756696,2.3120258387694648,Aux Artistes,48.84067628526556,2.313069470818649,French Restaurant,5487849.867144254,-429843.0934967266
1966,1966,Paris66,48.83978198756696,2.3120258387694648,Vinevitable,48.838920278923766,2.309052231768786,French Restaurant,5487705.155384756,-430169.7868420867
1968,1968,Paris66,48.83978198756696,2.3120258387694648,Le Baribal,48.841975482175805,2.3090405021435116,French Restaurant,5488043.710823342,-430113.2655107102
1970,1970,Paris66,48.83978198756696,2.3120258387694648,L'Authentique,48.843371000000005,2.314379,French Restaurant,5488132.120496468,-429696.7609718903
1974,1974,Paris66,48.83978198756696,2.3120258387694648,Les Volontaires,48.84154827913572,2.3079924039253417,French Restaurant,5488009.385171265,-430197.9175230056
1995,1995,Paris67,48.8409716038644,2.322662243635849,Le Petit Sommelier,48.84016745306044,2.3214748985495652,French Restaurant,5487689.375080854,-429238.0871287595
2000,2000,Paris67,48.8409716038644,2.322662243635849,Le Ciel de Paris,48.84219208710017,2.3219595977590965,French Restaurant,5487907.633074484,-429164.6636299882
2031,2031,Paris67,48.8409716038644,2.322662243635849,Les Zazous,48.84475339204912,2.3209502459116726,French Restaurant,5488203.837920188,-429190.4000771984
2044,2044,Paris67,48.8409716038644,2.322662243635849,XVème Avenue,48.844315110817774,2.3203323413351296,French Restaurant,5488162.944095077,-429243.7979363296
2049,2049,Paris67,48.8409716038644,2.322662243635849,Ernest,48.83767296734286,2.3190973377262885,French Restaurant,5487442.518360178,-429458.73100985703
2057,2057,Paris67,48.8409716038644,2.322662243635849,La Forge,48.84073597682683,2.3159113953817867,French Restaurant,5487821.263772652,-429634.1894346726
2058,2058,Paris67,48.8409716038644,2.322662243635849,La Marquise,48.84504721738054,2.3205504871866824,French Restaurant,5488241.334569899,-429214.1120774867
2061,2061,Paris67,48.8409716038644,2.322662243635849,Le Central Café,48.840777,2.3165299999999998,French Restaurant,5487818.143489267,-429588.1909856796
2062,2062,Paris68,48.8421602600296,2.333299345082771,Le Bistrot des Campagnes,48.840980629423825,2.3307818651488605,French Restaurant,5487664.2306508375,-428542.3630288219
2063,2063,Paris68,48.8421602600296,2.333299345082771,Le Cette,48.84016663818547,2.3330785579647406,French Restaurant,5487545.648632934,-428389.70024947985
2069,2069,Paris68,48.8421602600296,2.333299345082771,La Closerie des Lilas,48.83997321472334,2.335926129212044,French Restaurant,5487488.995577409,-428185.1237236161
2072,2072,Paris68,48.8421602600296,2.333299345082771,Wadja,48.842342195523436,2.330589125287326,French Restaurant,5487817.431759688,-428530.92787951254
2077,2077,Paris68,48.8421602600296,2.333299345082771,Chez Fernand,48.84161772390997,2.3314927518367763,French Restaurant,5487726.002508859,-428478.4437287578
2080,2080,Paris68,48.8421602600296,2.333299345082771,Le Timbre,48.84423959230865,2.3298675409516423,French Restaurant,5488036.529387603,-428548.10827604146
